"FEC ID","STATE","DISTRICT","FIRST NAME","LAST NAME","LAST NAME,  FIRST","TOTAL VOTES","PARTY","PRIMARY RESULTS","PRIMARY %","RUNOFF RESULTS","RUNOFF %","GENERAL RESULTS","GENERAL %","GENERAL RUNOFF RESULTS","GENERAL RUNOFF %","INCUMBENT INDICATOR","NOTES (See Endnotes Page)"
"H2OR04053","OR","04","Chris ","Bigelow","Bigelow, Chris ","","LBT","","","","","4602.0","0.017466155054823688","","","",""
"","OR","04","","Scattered","Scattered ","","W","","","","","206.0","0.0007818400567782876","","","",""
"","OR","04","","","   ","Total District Votes:","","119750.0","","","","263481.0","","","","",""
"H6OR05069","OR","05","Darlene","Hooley","Hooley, Darlene","","D","59629.0","0.9894958680428795","","","137713.0","0.5474860557293758","","","(I)",""
"","OR","05","","Scattered","Scattered ","","W(D)","633.0","0.010504131957120574","","","","","","","",""
"","OR","05","","","   ","Total Party Votes:","D","60262.0","","","","","","","","",""
"H0OR05021","OR","05","Brian J.","Boquist","Boquist, Brian J.","","R","42077.0","0.670314790033773","","","113441.0","0.4509913054540684","","","",""
"H2OR05159","OR","05","Craig L.","Schelske","Schelske, Craig L.","","R","20271.0","0.32293060600267637","","","","","","","",""
"","OR","05","","Scattered","Scattered ","","W(R)","424.0","0.006754603963550628","","","","","","","",""
"","OR","05","","","   ","Total Party Votes:","R","62772.0","","","","","","","","",""
"","OR","05","","Scattered","Scattered ","","W","","","","","383.0","0.001522638816555815","","","",""
"","OR","05","","","   ","Total District Votes:","","123034.0","","","","251537.0","","","","",""
"","OR","","","","   ","Total State Votes:","","575049.0","","","","1240315.0","","","","",""
" ","PA","","","","   ","","","","","","","","","","","",""
"H8PA01153","PA","01","Robert A.","Brady","Brady, Robert A.","","D","75798.0","1.0","","","121076.0","0.8642729673781141","","","(I)",""
"","PA","01","","","   ","Total Party Votes:","D","75798.0","","","","","","","","",""
"H2PA01057","PA","01","Marie G.","Delany","Delany, Marie G.","","R","7208.0","1.0","","","17444.0","0.12451995145977586","","","",""
"","PA","01","","","   ","Total Party Votes:","R","7208.0","","","","","","","","",""
"H2PA01065","PA","01","Mike","Ewall","Ewall, Mike ","","GRN","","","","","1570.0","0.011207081162110073","","","",""
"","PA","01","","","   ","Total District Votes:","","83006.0","","","","140090.0","","","","",""
"H2PA02055","PA","02","Chaka","Fattah","Fattah, Chaka","","D","108589.0","1.0","","","150623.0","0.877700147426447","","","(I)",""
"","PA","02","","","   ","Total Party Votes:","D","108589.0","","","","","","","","",""
"H2PA02121","PA","02","Thomas G.","Dougherty","Dougherty, Thomas G.","","R","5545.0","1.0","","","20988.0","0.12229985257355298","","","",""
"","PA","02","","","   ","Total Party Votes:","R","5545.0","","","","","","","","",""
"","PA","02","","","   ","Total District Votes:","","114134.0","","","","171611.0","","","","",""
"H4PA21051","PA","03","Phil","English","English, Phil","","R","29803.0","0.9996645758561701","","","116763.0","0.7767164020248921","","","(I)",""
"","PA","03","","Scattered","Scattered ","","W(R)","10.0","0.0003354241438298729","","","","","","","",""
"","PA","03","","","   ","Total Party Votes:","R","29813.0","","","","","","","","",""
"H2PA03103","PA","03","AnnDrea M. ","Benson","Benson, AnnDrea M. ","","GRN","","","","","33554.0","0.22320377305775999","","","",""
"","PA","03","","Scattered","Scattered ","","W","","","","","12.0","7.982491734795017e-05","","","",""
"","PA","03","","Scattered","Scattered ","","W(D)","74.0","1.0","","","","","","","",""
"","PA","03","","","   ","Total Party Votes:","D","74.0","","","","","","","","",""
"","PA","03","","","   ","Total District Votes:","","29887.0","","","","150329.0","","","","",""
"H0PA04154","PA","04","Melissa","Hart","Hart, Melissa","","R","26467.0","0.9967236574527378","","","130534.0","0.6455112799058442","","","(I)",""
"","PA","04","","Scattered","Scattered ","","W(R)","87.0","0.003276342547262183","","","","","","","",""
"","PA","04","","","   ","Total Party Votes:","R","26554.0","","","","","","","","",""
"H2PA04127","PA","04","Stevan","Drobac, Jr.","Drobac, Stevan, Jr.","","D","30413.0","0.5417832012113655","","","71674.0","0.3544392685121997","","","",""
"H2PA04119","PA","04","Mark A.","Purcell","Purcell, Mark A.","","D","25634.0","0.45664914937204953","","","","","","","",""
"","PA","04","","Scattered","Scattered ","","W(D)","88.0","0.0015676494165850182","","","","","","","",""
"","PA","04","","","   ","Total Party Votes:","D","56135.0","","","","","","","","",""
"","PA","04","","Scattered","Scattered ","","W","","","","","10.0","4.9451581956106776e-05","","","",""
"","PA","04","","","   ","Total District Votes:","","82689.0","","","","202218.0","","","","",""
"H6PA05091","PA","05","John E.","Peterson","Peterson, John E.","","R","36659.0","0.9997818201652712","","","124942.0","0.8724329834998709","","","(I)",""
"","PA","05","","Scattered","Scattered ","","W(R)","8.0","0.00021817983472877518","","","","","","","",""
"","PA","05","","","   ","Total Party Votes:","R","36667.0","","","","","","","","",""
"H0PA05052","PA","05","Thomas A. ","Martin","Martin, Thomas A. ","","LBT","","","","","18078.0","0.12623332006619603","","","",""
"","PA","05","","Scattered","Scattered ","","W","","","","","191.0","0.0013336964339331475","","","",""
"","PA","05","","Scattered","Scattered ","","W(D)","189.0","1.0","","","","","","","",""
"","PA","05","","","   ","Total Party Votes:","D","189.0","","","","","","","","",""
"","PA","05","","","   ","Total District Votes:","","36856.0","","","","143211.0","","","","",""
"H2PA06114","PA","06","Jim","Gerlach","Gerlach, Jim","","R","27821.0","0.999532945318675","","","103648.0","0.5136403506598411","","","",""
"","PA","06","","Scattered","Scattered ","","W(R)","13.0","0.0004670546813249982","","","","","","","",""
"","PA","06","","","   ","Total Party Votes:","R","27834.0","","","","","","","","",""
"H2PA06130","PA","06","Dan","Wofford","Wofford, Dan","","D","30710.0","0.6250890512731788","","","98128.0","0.48628531500413796","","","",""
"H2PA06148","PA","06","Frank","Thomas","Thomas, Frank","","D","18412.0","0.3747684666897352","","","","","","","",""
"","PA","06","","Scattered","Scattered ","","W(D)","7.0","0.00014248203708603878","","","","","","","",""
"","PA","06","","","   ","Total Party Votes:","D","49129.0","","","","","","","","",""
"","PA","06","","Scattered","Scattered ","","W","","","","","15.0","7.433433602093255e-05","","","",""
"","PA","06","","","   ","Total District Votes:","","76963.0","","","","201791.0","","","","",""
"H4PA07027","PA","07","Curt","Weldon","Weldon, Curt","","R","46046.0","1.0","","","146296.0","0.6609231492064639","","","(I)",""
"","PA","07","","","   ","Total Party Votes:","R","46046.0","","","","","","","","",""
"H0PA07066","PA","07","Peter A.","Lennon","Lennon, Peter A.","","D","27503.0","1.0","","","75055.0","0.33907685079353606","","","",""
"","PA","07","","","   ","Total Party Votes:","D","27503.0","","","","","","","","",""
"","PA","07","","","   ","Total District Votes:","","73549.0","","","","221351.0","","","","",""
"H2PA08037","PA","08","Jim","Greenwood","Greenwood, Jim","","R","31327.0","0.6914078880575603","","","127475.0","0.6258376823263144","","","(I)",""
"H6PA08160","PA","08","Tom","Lingenfelter","Lingenfelter, Tom","","R","13981.0","0.30857004127215343","","","","","","","",""
"","PA","08","","Scattered","Scattered ","","W(R)","1.0","2.2070670286256594e-05","","","","","","","",""
"","PA","08","","","   ","Total Party Votes:","R","45309.0","","","","","","","","",""
"H2PA08086","PA","08","Timothy T. ","Reece","Reece, Timothy T. ","","D","","","","","76178.0","0.3739953948951087","","","",""
"","PA","08","Timothy","Reece","Reece, Timothy","","W(D)","2268.0","0.9553496208930076","","","","","","","",""
"","PA","08","","Scattered","Scattered ","","W(D)","99.0","0.04170176916596462","","","","","","","",""
"","PA","08","Tim","Reece","Reece, Tim","","W(D)","7.0","0.0029486099410278013","","","","","","","",""
"","PA","08","","","   ","Total Party Votes:","D","2374.0","","","","","","","","",""
"","PA","08","","Scattered","Scattered ","","W","","","","","34.0","0.00016692277857693422","","","",""
"","PA","08","","","   ","Total District Votes:","","47683.0","","","","203687.0","","","","",""
"H2PA09035","PA","09","Bill","Shuster","Shuster, Bill","","R","33538.0","0.7392598144025393","","","124184.0","0.7102356890802921","","","(I)",""
"H2PA09050","PA","09","David S.","Keller","Keller, David S.","","R","6319.0","0.13928626534705843","","","","","","","",""
"H2PA09076","PA","09","David E.","Bahr","Bahr, David E.","","R","5457.0","0.12028567020080676","","","","","","","",""
"","PA","09","","Scattered","Scattered ","","W(R)","53.0","0.001168250049595521","","","","","","","",""
"","PA","09","","","   ","Total Party Votes:","R","45367.0","","","","","","","","",""
"H2PA09068","PA","09","John R.","Henry","Henry, John R.","","D","29604.0","0.9875900720576462","","","50558.0","0.28915235431715364","","","",""
"","PA","09","","Scattered","Scattered ","","W(D)","372.0","0.012409927942353884","","","","","","","",""
"","PA","09","","","   ","Total Party Votes:","D","29976.0","","","","","","","","",""
"","PA","09","","Scattered","Scattered ","","W","","","","","107.0","0.0006119566025542039","","","",""
"","PA","09","","","   ","Total District Votes:","","75343.0","","","","174849.0","","","","",""
"H8PA10055","PA","10","Don","Sherwood","Sherwood, Don","","R and R/D","30622.0","0.9994777727005679","","","152017.0","0.9260351244829708","","","(I)","15.0"
"","PA","10","","Scattered","Scattered ","","W(R)","16.0","0.0005222272994320778","","","","","","","",""
"","PA","10","","","   ","Total Party Votes:","R","30638.0","","","","","","","","",""
"H2PA10074","PA","10","Kurt J. ","Shotko","Shotko, Kurt J. ","","GRN","","","","","11613.0","0.07074238999993908","","","",""
"","PA","10","","Scattered","Scattered ","","W","","","","","529.0","0.0032224855170901383","","","",""
"","PA","10","Don","Sherwood","Sherwood, Don","","W(D)","985.0","0.9389895138226882","","","","","","","",""
"","PA","10","","Scattered","Scattered ","","W(D)","49.0","0.04671115347950429","","","","","","","",""
"","PA","10","Don","Sherwood (various spellings)","Sherwood, Don (various spellings)","","W(D)","15.0","0.014299332697807437","","","","","","","",""
"","PA","10","","","   ","Total Party Votes:","D","1049.0","","","","","","","","",""
"","PA","10","","","   ","Total District Votes:","","31687.0","","","","164159.0","","","","",""
"H0PA11050","PA","11","Paul E.","Kanjorski","Kanjorski, Paul E.","","D","51027.0","0.9994319962394234","","","93758.0","0.556047801203926","","","(I)",""
"","PA","11","","Scattered","Scattered ","","W(D)","29.0","0.0005680037605766217","","","","","","","",""
"","PA","11","","","   ","Total Party Votes:","D","51056.0","","","","","","","","",""
"H2PA11098","PA","11","Louis J.","Barletta","Barletta, Louis J.","","R","15311.0","0.9969397056908451","","","71543.0","0.4242979568840257","","","",""
"","PA","11","","Scattered","Scattered ","","W(R)","47.0","0.003060294309154838","","","","","","","",""
"","PA","11","","","   ","Total Party Votes:","R","15358.0","","","","","","","","",""
"H6PA10091","PA","11","Thomas J. ","McLaughlin","McLaughlin, Thomas J. ","","REF","","","","","3304.0","0.0195949352074252","","","",""
"","PA","11","","Scattered","Scattered ","","W","","","","","10.0","5.930670462295763e-05","","","",""
"","PA","11","","","   ","Total District Votes:","","66414.0","","","","168615.0","","","","",""
"H6PA12030","PA","12","John P.","Murtha","Murtha, John P.","","D","60687.0","0.6419730884779757","","","124201.0","0.7347954185105426","","","(I)",""
"H2PA20065","PA","12","Frank","Mascara","Mascara, Frank","","D","33837.0","0.357942284094275","","","","","","","(I)",""
"","PA","12","","Scattered","Scattered ","","W(D)","8.0","8.462742774933355e-05","","","","","","","",""
"","PA","12","","","   ","Total Party Votes:","D","94532.0","","","","","","","","",""
"H0PA12074","PA","12","Bill","Choby","Choby, Bill","","R","16851.0","0.9895472429385167","","","44818.0","0.26515133587334644","","","",""
"","PA","12","","Scattered","Scattered ","","W(R)","178.0","0.010452757061483351","","","","","","","",""
"","PA","12","","","   ","Total Party Votes:","R","17029.0","","","","","","","","",""
"","PA","12","","Scattered","Scattered ","","W","","","","","9.0","5.32456161109402e-05","","","",""
"","PA","12","","","   ","Total District Votes:","","111561.0","","","","169028.0","","","","",""
"H4PA13017","PA","13","Joseph M.","Hoeffel","Hoeffel, Joseph M.","","D","62793.0","1.0","","","107945.0","0.5094941637914352","","","(I)",""
"","PA","13","","","   ","Total Party Votes:","D","62793.0","","","","","","","","",""
"H8PA13075","PA","13","Melissa","Brown","Brown, Melissa","","R","19917.0","0.5517021689149885","","","100295.0","0.47338660574794567","","","",""
"H2PA13094","PA","13","Al","Taubenberger","Taubenberger, Al","","R","16184.0","0.4482978310850115","","","","","","","",""
"","PA","13","","","   ","Total Party Votes:","R","36101.0","","","","","","","","",""
"H2PA13102","PA","13","John P. ","McDermott","McDermott, John P. ","","CST","","","","","3627.0","0.017119230460619164","","","",""
"","PA","13","","","   ","Total District Votes:","","98894.0","","","","211867.0","","","","",""
"H4PA18131","PA","14","Mike","Doyle","Doyle, Mike","","D","72886.0","0.9996708270470444","","","123323.0","0.9992788383625579","","","(I)",""
"","PA","14","","Scattered","Scattered ","","W(D)","24.0","0.0003291729529556988","","","","","","","",""
"","PA","14","","","   ","Total Party Votes:","D","72910.0","","","","","","","","",""
"","PA","14","","Scattered","Scattered ","","W","","","","","89.0","0.000721161637442064","","","",""
"","PA","14","","Scattered","Scattered ","","W(R)","565.0","1.0","","","","","","","",""
"","PA","14","","","   ","Total Party Votes:","R","565.0","","","","","","","","",""
"","PA","14","","","   ","Total District Votes:","","73475.0","","","","123412.0","","","","",""
"H8PA15096","PA","15","Pat","Toomey","Toomey, Pat","","R","23602.0","0.9998729082821436","","","98493.0","0.5735908172357363","","","(I)",""
"","PA","15","","Scattered","Scattered ","","W(R)","3.0","0.00012709171785638636","","","","","","","",""
"","PA","15","","","   ","Total Party Votes:","R","23605.0","","","","","","","","",""
"H0PA15085","PA","15","Edward J.","O'Brien","O'Brien, Edward J.","","D","32671.0","0.9997246022031824","","","73212.0","0.42636259339712196","","","",""
"","PA","15","","Scattered","Scattered ","","W(D)","9.0","0.0002753977968176255","","","","","","","",""
"","PA","15","","","   ","Total Party Votes:","D","32680.0","","","","","","","","",""
"","PA","15","","Scattered","Scattered ","","W","","","","","8.0","4.658936714168409e-05","","","",""
"","PA","15","","","   ","Total District Votes:","","56285.0","","","","171713.0","","","","",""
"H6PA16197","PA","16","Joseph R.","Pitts","Pitts, Joseph R.","","R","35759.0","0.9999440731523168","","","119046.0","0.8844625065937577","","","(I)",""
"","PA","16","","Scattered","Scattered ","","W(R)","2.0","5.592684768323034e-05","","","","","","","",""
"","PA","16","","","   ","Total Party Votes:","R","35761.0","","","","","","","","",""
"","PA","16","","Scattered","Scattered ","","W(D)","86.0","1.0","","","","","","","",""
"","PA","16","","","   ","Total Party Votes:","D","86.0","","","","","","","","",""
"H2PA16055","PA","16","Will ","Todd","Todd, Will ","","GRN","","","","","8720.0","0.06478599077245406","","","",""
"H2PA16048","PA","16","Kenneth ","Brenneman","Brenneman, Kenneth ","","CST","","","","","6766.0","0.050268579537433966","","","",""
"","PA","16","","Scattered","Scattered ","","W","","","","","65.0","0.0004829230963543021","","","",""
"","PA","16","","","   ","Total District Votes:","","35847.0","","","","134597.0","","","","",""
"H2PA06080","PA","17","Tim","Holden","Holden, Tim","","D","35940.0","0.9997218358831711","","","103483.0","0.5140965070470115","","","(I)",""
"","PA","17","","Scattered","Scattered ","","W(D)","10.0","0.0002781641168289291","","","","","","","",""
"","PA","17","","","   ","Total Party Votes:","D","35950.0","","","","","","","","",""
"H2PA17012","PA","17","George W.","Gekas","Gekas, George W.","","R","39734.0","0.9995220486504163","","","97802.0","0.4858736853609948","","","(I)",""
"","PA","17","","Scattered","Scattered ","","W(R)","19.0","0.00047795134958367923","","","","","","","",""
"","PA","17","","","   ","Total Party Votes:","R","39753.0","","","","","","","","",""
"","PA","17","","Scattered","Scattered ","","W","","","","","6.0","2.980759199368079e-05","","","",""
"","PA","17","","","   ","Total District Votes:","","75703.0","","","","201291.0","","","","",""
"H2PA18143","PA","18","Tim","Murphy","Murphy, Tim","","R","24324.0","0.9995890523547301","","","119885.0","0.6013825000376225","","","",""
"","PA","18","","Scattered","Scattered ","","W(R)","10.0","0.0004109476452699926","","","","","","","",""
"","PA","18","","","   ","Total Party Votes:","R","24334.0","","","","","","","","",""
"H0PA04204","PA","18","Jack","Machek","Machek, Jack","","D","28565.0","0.47023672340565636","","","79451.0","0.39855228769645196","","","",""
"H2PA18150","PA","18","Larry","Maggi","Maggi, Larry","","D","23392.0","0.3850788529285879","","","","","","","",""
"H2PA18168","PA","18","Bob","Domske","Domske, Bob","","D","8756.0","0.14414117801995194","","","","","","","",""
"","PA","18","","Scattered","Scattered ","","W(D)","33.0","0.0005432456458038389","","","","","","","",""
"","PA","18","","","   ","Total Party Votes:","D","60746.0","","","","","","","","",""
"","PA","18","","Scattered","Scattered ","","W","","","","","13.0","6.521226592558778e-05","","","",""
"","PA","18","","","   ","Total District Votes:","","85080.0","","","","199349.0","","","","",""
"H0PA19053","PA","19","Todd","Platts","Platts, Todd","","R","34026.0","0.7618727749042788","","","143097.0","0.9106048553883356","","","(I)",""
"H2PA19067","PA","19","Tom","Glennon","Glennon, Tom","","R","7150.0","0.16009493741743355","","","","","","","",""
"H2PA19075","PA","19","Lester B.","Searer","Searer, Lester B.","","R","1921.0","0.043012919549495085","","","","","","","",""
"H2PA19042","PA","19","Mike","Johnson","Johnson, Mike","","R","1332.0","0.029824679250352655","","","","","","","",""
"","PA","19","","Scattered","Scattered ","","W(R)","232.0","0.005194688878439802","","","","","","","",""
"","PA","19","","","   ","Total Party Votes:","R","44661.0","","","","","","","","",""
"H2PA19083","PA","19","Ben ","Price","Price, Ben ","","GRN","","","","","7900.0","0.050272041744885296","","","",""
"H0PA19129","PA","19","Michael Mickey","Paoletta","Paoletta, Michael Mickey","","LBT","","","","","6008.0","0.03823220592446467","","","",""
"","PA","19","","Scattered","Scattered ","","W","","","","","140.0","0.000890896942314423","","","",""
"","PA","19","","Scattered","Scattered ","","W(D)","550.0","1.0","","","","","","","",""
"","PA","19","","","   ","Total Party Votes:","D","550.0","","","","","","","","",""
"","PA","19","","","   ","Total District Votes:","","45211.0","","","","157145.0","","","","",""
"","PA"," ","","","   ","Total State Votes:","","1300267.0","","","","3310313.0","","","","",""
"","RI","","","","   ","","","","","","","","","","","",""
"S6RI00163","RI","S","John F.","Reed","Reed, John F.","","D","85315.0","1.0","","","253922.0","0.7835599360616179","","","(I)",""
"","RI","S","","","   ","Total Party Votes:","D","85315.0"," ","","","","","","","",""
"S2RI00063","RI","S","Robert G.","Tingle","Tingle, Robert G.","","R","16041.0","1.0","","","69881.0","0.21564083416136418","","","",""
"","RI","S","","","   ","Total Party Votes:","R","16041.0","","","","","","","","",""
"","RI","S","","Scattered","Scattered ","","W","","","","","259.0","0.000799229777017978","","","",""
"","RI","S","","","   ","Total State Votes:","","101356.0","","","","324062.0","","","","",""
"H4RI01034","RI","01","Patrick J.","Kennedy","Kennedy, Patrick J.","","D","43470.0","1.0","","","95286.0","0.5987821507795366","","","(I)",""
"","RI","01","","","   ","Total Party Votes:","D","43470.0","","","","","","","","",""
"H2RI01145","RI","01","David W.","Rogers","Rogers, David W.","","R","4691.0","0.4014548566538297","","","59370.0","0.37308414973638404","","","",""
"H2RI01137","RI","01","Michael J.","Battles","Battles, Michael J.","","R","3900.0","0.3337612323491656","","","","","","","",""
"H2RI01152","RI","01","Christine C.","Ferguson","Ferguson, Christine C.","","R","3094.0","0.2647839109970047","","","","","","","",""
"","RI","01","","","   ","Total Party Votes:","R","11685.0","","","","","","","","",""
"H2RI01160","RI","01","Frank ","Carter","Carter, Frank ","","I","","","","","4318.0","0.027134535262956144","","","",""
"","RI","01","","Scattered","Scattered ","","W","","","","","159.0","0.0009991642211232114","","","",""
"","RI","01","","","   ","Total District Votes:","","55155.0","","","","159133.0","","","","",""
"H0RI02139","RI","02","James R.","Langevin","Langevin, James R.","","D","41702.0","","","","129390.0","0.7628677554389481","","","(I)",""
"","RI","02","","","   ","Total Party Votes:","D","41702.0","","","","","","","","",""
"H6RI02227","RI","02","John O.","Matson","Matson, John O.","","R","6934.0","","","","37767.0","0.22266965391191557","","","",""
"H0RI02097","RI","02","Rod","Driver","Driver, Rod","","R","4419.0","","","","","","","","",""
"","RI","02","","","   ","Total Party Votes:","R","11353.0","","","","","","","","",""
"H0RI02196","RI","02","Dorman J.","Hayes, Jr.","Hayes, Dorman J., Jr.","","I(HP)","","","","","2327.0","0.013719709922763989","","","",""
"","RI","02","","Scattered","Scattered ","","W","","","","","126.0","0.0007428807263722657","","","",""
"","RI","02","","","   ","Total District Votes:","","53055.0","","","","169610.0","","","","",""
"","RI"," ","","","   ","Total State Votes:","","108210.0","","","","328743.0","","","","",""
"","SC","","","","   ","","","","","","","","","","","",""
"S0SC00149","SC","S","Lindsey","Graham","Graham, Lindsey","","R","Unopposed","","","","600010.0","0.5440057010847293","","","",""
"S2SC00053","SC","S","Alex","Sanders","Sanders, Alex","","D","Unopposed","","","","487359.0","0.4418694263011493","","","",""
"S2SC00061","SC","S","Ted","Adams","Adams, Ted","","CON","*","","","","8228.0","0.007460007180755575","","","",""
"S2SC00079","SC","S","Victor","Kocher","Kocher, Victor","","LBT","","","","","6684.0","0.0060601225080420835","","","",""
"","SC","S","","Scattered","Scattered ","","W","","","","","667.0","0.0006047429253237687","","","",""
"","SC","S","","","   ","Total State Votes:","","","","","","1102948.0","","","","",""
"H0SC01071","SC","01","Henry E.","Brown, Jr.","Brown, Henry E., Jr.","","R","47084.0","0.7878321397496821","","","127562.0","0.8956433210461646","","","(I)",""
"H0SC01170","SC","01","Bob","Batchelder","Batchelder, Bob","","R","12680.0","0.21216786025031792","","","","","","","",""
"","SC","01","","","   ","Total Party Votes:","R","59764.0","","","","","","","","",""
"H2SC01051","SC","01","James E.","Dunn","Dunn, James E.","","UC","*","","","","9841.0","0.06909601544672635","","","",""
"H6SC01110","SC","01","Joe","Innella","Innella, Joe","","NL","*","","","","4965.0","0.034860452869931544","","","",""
"","SC","01","","Scattered","Scattered ","","W","","","","","57.0","0.0004002106371774618","","","",""
"","SC","01","","","   ","Total District Votes:","","59764.0","","","","142425.0","","","","",""
"H2SC02059","SC","02","Joe","Wilson","Wilson, Joe","","R","Unopposed","","","","144149.0","0.8412105579514353","","","(I)",""
"H2SC02158","SC","02","Mark","Whittington","Whittington, Mark","","UC","*","","","","17189.0","0.10030987575791175","","","",""
"H2SC02133","SC","02","James R. ""Jim""","Legg","Legg, James R. ""Jim""","","LBT","*","","","","9650.0","0.056314520976429604","","","",""
"","SC","02","","Scattered","Scattered ","","W","","","","","371.0","0.0021650453142233557","","","",""
"","SC","02","","","   ","Total District Votes:","","","","","","171359.0","","","","",""
"H2SC03057","SC","03","J. Gresham","Barrett","Barrett, J. Gresham","","R","27499.0","0.4348011700529686","38366.0","0.6516960812624212","119644.0","0.6714217570638907","","","",""
"H2SC03032","SC","03","Jim","Klauber","Klauber, Jim","","R","13865.0","0.2192268163491185","20505.0","0.34830391873757877","","","","","",""
"H2SC03040","SC","03","George","Ducworth","Ducworth, George","","R","13836.0","0.2187682820776346","","","","","","","",""
"H2SC03065","SC","03","Bob","Waldrep","Waldrep, Bob","","R","3983.0","0.06297731045932485","","","","","","","",""
"H2SC03073","SC","03","Stan","Jackson","Jackson, Stan","","R","2702.0","0.042722744881018265","","","","","","","",""
"H2SC03081","SC","03","Michael","Thompson","Thompson, Michael","","R","1360.0","0.021503676179935174","","","","","","","",""
"","SC","03","","","   ","Total Party Votes:","R","63245.0","","58871.0","","","","","","",""
"H0SC03036","SC","03","George L.","Brightharp","Brightharp, George L.","","D","Unopposed","","","","55743.0","0.31282022503437246","","","",""
"H2SC03099","SC","03","Mike","Boerste","Boerste, Mike","","LBT","*","","","","2785.0","0.015628945817783887","","","",""
"","SC","03","","Scattered","Scattered ","","W","","","","","23.0","0.00012907208395297287","","","",""
"","SC","03","","","   ","Total District Votes:","","63245.0","","58871.0","","178195.0","","","","",""
"H8SC04060","SC","04","Jim","DeMint","DeMint, Jim","","R","39142.0","0.6157791237316133","","","122422.0","0.6900240675921698","","","(I)",""
"H2SC04071","SC","04","Phil","Bradley","Bradley, Phil","","R","24423.0","0.3842208762683867","","","","","","","",""
"","SC","04","","","   ","Total Party Votes:","R","63565.0","","","","","","","","",""
"H8SC04151","SC","04","Peter J.","Ashy","Ashy, Peter J.","","D/UC"," ","","","","52635.0","0.29667393767226363","","","",""
"H8SC04151","SC","04","Peter J.","Ashy","Ashy, Peter J.","","D","Unopposed","","","","[51,462]","","","","",""
"H8SC04151","SC","04","Peter J.","Ashy","Ashy, Peter J.","","UC","*","","","","[1,173]","","","","",""
"H6SC04130","SC","04","C. Faye ","Walters","Walters, C. Faye ","","NL","*","","","","2176.0","0.012264890061268087","","","",""
"","SC","04","","Scattered","Scattered ","","W","","","","","184.0","0.0010371046742984043","","","",""
"","SC","04","","","   ","Total District Votes:","","63565.0","","","","177417.0","","","","",""
"H2SC05052","SC","05","John","Spratt","Spratt, John","","D","Unopposed","","","","121912.0","0.858704533288254","","","(I)",""
"H2SC05078","SC","05","Doug","Kendall","Kendall, Doug","","LBT","*","","","","11013.0","0.07757163384329305","","","",""
"H2SC02117","SC","05","Steve  ","Lefemine","Lefemine, Steve  ","","CON","*","","","","8930.0","0.06289972670667456","","","",""
"","SC","05","","Scattered","Scattered ","","W","","","","","117.0","0.0008241061617783788","","","",""
"","SC","05","","","   ","Total District Votes:","","","","","","141972.0","","","","",""
"H2SC02042","SC","06","James E. ""Jim""","Clyburn","Clyburn, James E. ""Jim""","","D","34106.0","0.8879458474355637","","","116586.0","0.6697804281134742","","","(I)",""
"H8SC01041","SC","06","Ben","Frasier","Frasier, Ben","","D","4304.0","0.11205415256443635","","","","","","","",""
"","SC","06","","","   ","Total Party Votes:","D","38410.0","","","","","","","","",""
"H4SC06064","SC","06","Gary","McLeod","McLeod, Gary","","R","Unopposed","","","","55760.0","0.3203382624981329","","","",""
"H2SC06100","SC","06","R. Craig","Augenstein","Augenstein, R. Craig","","LBT","*","","","","1680.0","0.00960432714811583","","","",""
"","SC","06","","Scattered","Scattered ","","W","","","","","40.0","0.00022979789275332345","","","",""
"","SC","06","","","   ","Total District Votes:","","38410.0","","","","174066.0","","","","",""
"","SC"," ","","","   ","Total State Votes:","","224984.0","","58871.0","","985434.0","","","","","16.0"
"","SD","","","","   ","",""," ","","","","","","","","",""
"S6SD00051","SD","S","Tim","Johnson","Johnson, Tim","","D","65438.0","0.9484317931474289","","","167481.0","0.49622823755288764","","","(I)",""
"S2SD00076","SD","S","Herman","Eilers","Eilers, Herman","","D","3558.0","0.051568206852571165","","","","","","","",""
"","SD","S","","","   ","Total Party Votes:","D","68996.0","","","","","","","","",""
"S2SD00068","SD","S","John","Thune","Thune, John","","R","Unopposed","","","","166957.0","0.4946756817616175","","","",""
"S2SD00084","SD","S","Kurt","Evans","Evans, Kurt","","LBT","Unopposed","","","","3070.0","0.009096080685494862","","","",""
"","SD","S","","","   ","Total State Votes:","","68996.0","","","","337508.0","","","","",""
"H2SD00019","SD","00","William J.","Janklow","Janklow, William J.","","R","60575.0","0.5493334542486624","","","180023.0","0.534498986066204","","","",""
"H6SD01026","SD","00","Larry","Pressler","Pressler, Larry","","R","29992.0","0.2719869411444636","","","","","","","",""
"H2SD00100","SD","00","Tim","Amdahl","Amdahl, Tim","","R","10593.0","0.09606420603972068","","","","","","","",""
"H2SD00084","SD","00","Roger","Hunt","Hunt, Roger","","R","7799.0","0.07072639883921285","","","","","","","",""
"H0SD01011","SD","00","Bert","Tollefson, Jr.","Tollefson, Bert, Jr.","","R","1311.0","0.011888999727940509","","","","","","","",""
"","SD","00","","","   ","Total Party Votes:","R","110270.0","","","","","","","","",""
"H2SD00092","SD","00","Stephanie","Herseth","Herseth, Stephanie","","D","39576.0","0.581469836325703","","","153656.0","0.45621379603155515","","","",""
"H6SD00093","SD","00","Rick","Weiland","Weiland, Rick","","D","22083.0","0.32445417413534716","","","","","","","",""
